frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
98.9,WTOH,OH,UPPER ARLINGTON,2.6,39.97116666666667,-83.02766666666666,177.0,A,98.9 THE ANSWER,"SALEM MEDIA OF OHIO, INC.",USA,Talk,,Steelers,,,"Columbus, OH","1,763,300"
104.7,WTUE,OH,DAYTON,28.0,39.722,-84.20911111111111,222.0,B,104.7 WTUE ROCKS,iHeartMedia,USA,Rock,,Bengals,,,Dayton,"851,700"
101.1,WUPY,MI,ONTONAGON,100.0,46.75033333333333,-89.17963888888889,128.0,C1,SUPERIOR COUNTRY - Y101,"SNRN BROADCASTING, INC.",USA,Country,,Lions,,,,
94.9,WUPZ,MI,CHOCOLAY TOWNSHIP,100.0,46.51430555555555,-87.47797222222222,99.0,C1,94.9 THE BAY,"AMC PARTNERS ESCANABA, LLC",USA,Contemporary Hit Radio,,Packers,,Red Wings,,
93.3,WVFT,FL,GRETNA,8.7,30.49527777777778,-84.46016666666667,133.0,C3,REAL TALK 93.3,"MAGIC BROADCASTING II, LLC",USA,Talk,,Buccaneers,,,,
105.9,WVGA,GA,LAKELAND,10.0,31.05602777777778,-83.23155555555556,115.0,C3,NEWSTALK,"SOUTHERN COMMUNICATIONS, LLC",USA,News,,Falcons,,,,
98.3,WVIN-FM,NY,BATH,4.5,42.31838888888889,-77.35719444444445,52.0,A,98.3 WVIN THE VINE,"TOWER BROADCASTING, LLC",USA,Classic Hits,,Bills,,,Elmira-Corning,"158,800"
92.7,WVLI,IL,KANKAKEE,3.0,41.12280555555556,-87.89308333333334,102.0,A,THE VALLEY,"MILNER MEDIA PARTNERS, LLC",USA,Oldies,,Bears,,,,
100.9,WVLY-FM,PA,MILTON,1.3,40.95341666666667,-76.75108333333333,61.0,A,K-LOVE,"Michael Radio Company, LLC",USA,Contemporary Christian,,Steelers,,,Sunbury-Selinsgrove-Lewisburg,"170,900"
92.5,WVNN-FM,AL,TRINITY,3.1,34.71008333333334,-87.08166666666666,123.0,A,NEWS TALK 92.5 FM & 770 AM,Cumulus Media,USA,Talk,,Titans,,,Huntsville,"538,200"
107.3,WVSZ,SC,CHESTERFIELD,4.5,34.72016666666667,-80.09561111111111,93.3,A,INTERSTATE 107,"OUR THREE SONS BROADCASTING, LLP",USA,Country,,Panthers,,,,
106.5,WWBL,IN,WASHINGTON,50.0,38.65113888888889,-87.16527777777779,76.0,B,THE BULLET,"OLD NORTHWEST BROADCASTING, INC.",USA,Country,,Colts,Pacers,,,
100.5,WWFN-FM,SC,MARION,25.0,34.39072222222222,-79.59005555555555,81.1,C3,100.5 THE GAME,Cumulus Media,USA,Sports,,Panthers,,,Florence,"170,400"
93.1,WWKM,GA,ROCHELLE,4.7,31.9485,-83.43375,54.0,A,MIDDLE GEORGIA'S ESPN,"SHANKS BROADCASTING, LLC",USA,Sports,Braves,Falcons,Hawks,,,
104.9,WWKY-FM,KY,PROVIDENCE,5.3,37.41447222222222,-87.57305555555556,53.0,A,NASH 104.9,"Madisonville CBC, Inc.",USA,Country,,Titans,,,,
105.3,WWL-FM,LA,KENNER,96.0,29.982694444444444,-89.95255555555556,306.0,C1,WWL AM 870 & FM 105.3,"Audacy License, LLC",USA,News,,Saints,,,New Orleans,"1,264,100"
95.7,WWMJ,ME,ELLSWORTH,11.5,44.65866666666667,-68.60502777777778,35.0,B,I-95,"Townsquare License, LLC",USA,Classic Rock,,Patriots,,,,
93.3,WWSE,NY,JAMESTOWN,26.5,42.08505555555555,-79.28922222222222,145.0,B,SE 93,"Media One Holdings, LLC",USA,Hot AC,,Bills,,,,
93.1,WWSR,OH,LIMA,3.0,40.763083333333334,-84.183,98.0,A,93.1 THE FAN,WOOF BOOM RADIO OF LIMA LLC,USA,Sports,Guardians,Browns,,,Lima-Van Wert,"239,700"
95.3,WWSS,MI,TUSCARORA TOWNSHIP,17.0,45.35194444444445,-84.59388888888888,107.0,C2,THE BEAR 98.1 & 95.3,"BLACK DIAMOND BROADCAST HOLDINGS, LLC",USA,Classic Rock,,Lions,,,Traverse City-Petoskey-Cadillac,"238,300"
100.7,WWTH,MI,OSCODA,20.5,44.57833333333333,-83.37774999999999,100.0,C3,THUNDER 100.7,Edwards Communications LC,USA,Classic Rock,Tigers,Lions,,,,
98.5,WWVR,IL,PARIS,11.5,39.457861111111114,-87.48066666666666,142.0,B1,98.5 THE RIVER,"MIDWEST COMMUNICATIONS, INC.",USA,Classic Rock,,Colts,,,Terre Haute,"174,000"
107.1,WWYY,NJ,BELVIDERE,0.84,40.94813888888888,-75.16016666666667,79.0,A,CAT COUNTRY 96,Cumulus Media,USA,Country,,Eagles,,,Wilkes Barre-Scranton,"701,200"
95.1,WWZB-LP,KY,MANCHESTER,0.004,37.14980555555555,-83.7521388888889,44.0,LP100,THE TIGER 95.1,WOLFE COMMUNICATIONS,USA,Variety,,Bengals,,,,
92.3,WXCR,WV,NEW MARTINSVILLE,3.2,39.671194444444446,-80.88427777777778,56.0,A,WXCR 92.3,"SEVEN RANGES RADIO COMPANY, INC.",USA,Classic Rock,,Steelers,,,,
95.3,WXCV,FL,HOMOSASSA SPRINGS,6.0,28.834416666666662,-82.65927777777779,102.0,A,CITRUS 95,"WGUL-FM, Inc.",USA,Adult Contemporary,,Buccaneers,,,,
99.1,WXGM-FM,VA,GLOUCESTER,6.0,37.41013888888889,-76.54744444444444,90.0,A,XTRA 99.1,"Skyline Media of Virginia, LLC",USA,Adult Contemporary,,Commanders,,,Norfolk-Virginia Beach-Newport News,"1,428,200"
97.9,WXTA,PA,EDINBORO,10.0,41.96641666666667,-80.11088888888888,100.0,B1,ERIE COUNTRY 97.9,Cumulus Media,USA,Country,,Bills,,,Erie,"234,200"
97.9,WXTB,FL,CLEARWATER,100.0,28.1825,-82.76816666666666,458.0,C,98 ROCK,iHeartMedia,USA,Rock,,Buccaneers,,,Tampa-Saint Petersburg-Clearwater,
95.1,WXTK,MA,WEST YARMOUTH,50.0,41.63538888888889,-70.23475,82.0,B,NEWSRADIO 95,iHeartMedia,USA,News,,Patriots,,Bruins,Cape Cod,"213,500"
105.7,WXZX,OH,HILLIARD,2.4,39.9695,-83.00269444444444,173.0,A,ALT 105-7,iHeartMedia,USA,Adult Alternative,,Bengals,,,"Columbus, OH","1,763,300"
103.9,WYAB,MS,Pocahontas,15.0,32.28091666666666,-90.29405555555556,229.0,C2,"103.9 WYAB, STIMULATING TALK","SSR COMMUNICATIONS, INC.",USA,Talk,Braves,Falcons,Grizzlies,,"Jackson, MS",
98.1,WYBB,SC,FOLLY BEACH,23.0,32.799055555555555,-79.89702777777778,198.0,C2,98 ROCK,"L.M. COMMUNICATIONS OF SOUTH CAROLINA, INC.",USA,Rock,,Panthers,,,"Charleston, SC","707,400"
98.5,WYCR,PA,YORK-HANOVER,10.5,39.85733333333334,-76.94802777777778,96.0,B,ROCKY 98.5,Forever Media,USA,Classic Rock,,Ravens,,,York,"488,500"
94.3,WYDR,WI,NEENAH-MENASHA,13.0,44.15830555555556,-88.28425,82.0,C3,94.3 JACK FM,"MIDWEST COMMUNICATIONS, INC.",USA,Adult Hits,,Packers,,,Appleton-Oshkosh,"358,200"
104.7,WYKX,MI,ESCANABA,100.0,45.929138888888886,-87.26986111111111,105.0,C1,KIX COUNTRY,"AURORA MEDIA, LLC",USA,Country,,Lions,,,,
95.1,WYLE,PA,GROVE CITY,19.0,41.25227777777778,-80.35755555555555,219.0,B,WILLIE 95.1,"Southern Belle Media Family, LLC",USA,Country,,Steelers,,,,
101.1,WYOO,FL,SPRINGFIELD,12.0,30.179083333333335,-85.78188888888889,118.8,C3,FLORIDA MAN NETWORK,"MAGIC BROADCASTING II, LLC",USA,Talk,,Buccaneers,,,Panama City,"146,500"
98.7,WYRO,OH,MCARTHUR,5.4,39.15505555555555,-82.59680555555555,50.0,A,CLASSIC ROCK 98.7,"Total Media Group, Inc.",USA,Classic Rock,,Bengals,,,,
94.3,WYRX-FM,IN,PLYMOUTH,11.5,41.52838888888889,-86.26611111111112,140.0,B1,ROCK 107 WIRX,"WSJM, INC.",USA,Rock,,Lions,,,,
99.3,WZAX,NC,NASHVILLE,6.0,35.95044444444445,-77.95691666666667,101.0,A,99.3 THE BEACH,"FIRST MEDIA RADIO, LLC",USA,Oldies,,Panthers,,,,
92.7,WZBD,IN,BERNE,2.05,40.77086111111111,-84.93466666666667,116.0,A,Z 92.7,"ADAMS COUNTY RADIO, INC",USA,Adult Contemporary,,Colts,Pacers,,Ft. Wayne,"474,300"
92.1,WZDM,IN,VINCENNES,4.1,38.68391666666666,-87.43555555555555,98.0,A,WISDOM 92.1,"THE ORIGINAL COMPANY, INC",USA,Adult Contemporary,,Colts,,,,
102.3,WZDQ,TN,HUMBOLDT,6.0,35.76255555555556,-88.86172222222221,90.0,A,102.3 THE ROCKET,"SOUTHERN STONE COMMUNICATIONS, LLC",USA,Rock,,Titans,,,"Jackson, TN",
92.9,WZGC,GA,ATLANTA,66.0,33.80733333333333,-84.33930555555555,348.0,C1,92.9 THE GAME,"Audacy License, LLC",USA,Sports,,Falcons,Hawks,,Atlanta,"5,102,700"
103.1,WZLB,FL,VALPARAISO,50.0,30.41075,-86.62272222222222,126.0,C2,UNFILTERED AND UNAFRAID FLORIDA MAN RADIO,"JVC Media of Florida, LLC",USA,Talk,,Jaguars,,,Ft. Walton Beach-Destin,"248,400"
95.3,WZLR,OH,XENIA,6.0,39.631166666666665,-83.89408333333334,83.0,A,THE EAGLE 95.3-101.1,"CMG Radio Operating Company, LLC",USA,Classic Hits,,Browns,,,Dayton,"851,700"
