frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
106.3,WGMK,GA,DONALSONVILLE,5.9,31.074083333333338,-84.87963888888888,98.0,A,ROCKIN 106.3,"FLINT MEDIA, INC.",USA,Classic Rock,Braves,,,,,
101.1,WGRY-FM,MI,ROSCOMMON,3.4,44.570861111111114,-84.69252777777778,59.0,A,UP NORTH SPORTS,"BLARNEY STONE BROADCASTING, INC.",USA,Sports,Tigers,,,Red Wings,,
104.3,WGSX,FL,LYNN HAVEN,4.1,30.183611111111112,-85.776,118.0,A,104.3 ESPN NORTHWEST FLORIDA,Gold Standard Broadcasting Inc,USA,Sports,Braves,,,,Panama City,"146,500"
99.9,WHAK-FM,MI,ROGERS CITY,50.0,45.39805555555556,-83.92194444444445,78.0,C2,THE WAVE,Edwards Communications LC,USA,Oldies,Tigers,Lions,,,,
105.7,WHBE-FM,KY,EMINENCE,3.0,38.352555555555554,-85.18577777777779,94.0,A,"ESPN RADIO 680 LOUISVILLE, 105.7 FRANKFORT","UB LOUISVILLE, LLC",USA,Sports,Reds,Colts,,,,
97.7,WHET,IL,WEST FRANKFORT,3.5,37.75419444444445,-88.93477777777778,122.0,A,US 97.7,"WITHERS BROADCASTING OF SOUTHERN ILLINOIS, LLC",USA,Country,Cardinals,,,,,
104.7,WHNY-FM,TN,HENRY,2.9,36.138666666666666,-88.2645,132.0,A,BIG HENRY,"FOREVER SOUTH LICENSES, LLC",USA,Country,Cardinals,,,,,
98.9,WHQQ,IL,NEOGA,3.2,39.24975,-88.38005555555554,132.0,A,98.9 THE GAME,"THE CROMWELL GROUP, INC. OF ILLINOIS",USA,Sports,Cardinals,,,,,
98.1,WIBN,IN,EARL PARK,25.0,40.57280555555556,-87.45336111111111,88.0,B1,98 GOLD,BROTHERS BROADCASTING CORPORATION,USA,Classic Hits,White Sox,Colts,,,,
105.5,WIFO-FM,GA,JESUP,25.0,31.60188888888889,-81.93316666666666,84.0,C3,BIG DOG COUNTRY / FM 105.5,JESUP BROADCASTING CORP.,USA,Country,Braves,Falcons,,,,
97.7,WILE-FM,OH,BYESVILLE,1.5,40.03952777777778,-81.6465,82.0,A,AMERICA'S BEST MUSIC FM 97.7,"AVC COMMUNICATIONS, INC.",USA,Adult Standards,Reds,,,,,
94.1,WIP-FM,PA,PHILADELPHIA,9.6,40.041666666666664,-75.23613888888889,314.0,B,SPORTS RADIO 94WIP,"Audacy License, LLC",USA,Sports,Phillies,Eagles,,,Philadelphia,"4,756,000"
98.7,WISK-FM,GA,AMERICUS,25.0,32.08097222222222,-84.25544444444445,115.0,C3,TODAY'S BEST COUNTRY,"SUMTER BROADCASTING CO., INC.",USA,Country,Braves,,,,,
97.9,WIYY,MD,BALTIMORE,13.0,39.334722222222226,-76.65055555555556,282.0,B,98 ROCK BALTIMORE,HEARST STATIONS INC.,USA,Rock,Orioles,Ravens,,,Baltimore,"2,460,300"
100.9,WJAW-FM,OH,MCCONNELSVILLE,1.9,39.55536111111111,-81.85069444444444,122.0,A,JAWS CLASSIC COUNTRY 100.9,"JAWCO, INC.",USA,Country,Guardians,Browns,,,,
95.5,WJDB-FM,AL,THOMASVILLE,9.6,31.74041666666667,-87.76191666666666,116.0,C3,HOT COUNTY WJDB 95.5,GRIFFIN BROADCASTING CORPORATION,USA,Country,Braves,,,,,
93.1,WJEH-FM,OH,RACINE,4.1,38.94897222222222,-82.05041666666666,66.2,A,93.1 THE WOLF,"Vandalia Media Partners 2, LLC",USA,Country,Reds,,,,,
106.7,WJFK-FM,VA,MANASSAS,20.0,38.87455555555555,-77.22330555555556,202.0,B,106.7 THE FAN,"Audacy License, LLC",USA,Sports,Nationals,,,Capitals,"Washington, DC","5,099,200"
96.3,WJJB-FM,ME,GRAY,40.0,44.25091666666667,-70.42061111111111,107.0,C1,BIG JAB,"ATLANTIC COAST RADIO, LLC",USA,Sports,Red Sox,,Celtics,,"Portland, ME","612,700"
94.5,WJOX-FM,AL,BIRMINGHAM,100.0,33.462611111111116,-86.84972222222221,204.0,C0,JOX 94.5,Cumulus Media,USA,Sports,Braves,Titans,,,Birmingham,"951,000"
100.5,WJQX,AL,HELENA,69.0,33.095111111111116,-87.25444444444445,275.0,C1,JOX,Cumulus Media,USA,Sports,Braves,,,,,
93.7,WKAD,MI,HARRIETTA,4.3,44.278055555555554,-85.59116666666667,99.0,A,THE TICKET,"MacDonald Garber Broadcasting, Inc.",USA,Sports,Tigers,Lions,,,Traverse City-Petoskey-Cadillac,"238,300"
94.3,WKKI,OH,CELINA,5.2,40.57255555555556,-84.58938888888889,104.0,A,K-94,THE SONSHINE COMMUNICATIONS CORPORATION,USA,Rock,Reds,Browns,,,Lima-Van Wert,"239,700"
106.3,WKNU,AL,BREWTON,3.8,31.111833333333333,-87.0213611111111,117.0,A,COYOTE COUNTRY,"ELLINGTON RADIO, INC.",USA,Country,Braves,,,,,
99.3,WKTJ-FM,ME,FARMINGTON,4.1,44.65514722222222,-70.19701388888889,45.0,A,BIG HITS 99.3,"KATAHDIN COMMUNICATIONS, INC.",USA,Classic Hits,Red Sox,,,,,
92.1,WKUL,AL,CULLMAN,6.0,34.194805555555554,-86.73108333333333,92.0,A,WKUL 92.1FM,JONATHAN CHRISTIAN CORP.,USA,Country,Braves,,,,,
102.9,WKXX,AL,ATTALLA,1.1,33.97452777777778,-86.20663888888889,35.0,A,102.9 ESPN BATON ROUGE,BROADCAST MEDIA LLC,USA,Sports,Braves,,,,,
98.7,WLDN,MI,LUDINGTON,5.5,43.91694444444444,-86.43675,56.4,A,NEWS 97 AND 98,"SYNERGY LAKESHORE LICENSES, LLC",USA,News,Tigers,,,,,
95.3,WLKR-FM,OH,NORWALK,3.3,41.28033333333333,-82.65738888888889,103.0,A,,ELYRIA-LORAIN BROADCASTING COMPANY,USA,Adult Alternative,Guardians,,Cavaliers,,,
96.7,WLLF,PA,MERCER,1.4,41.312,-80.27727777777778,130.0,A,SPORTS RADIO 96.7,Cumulus Media,USA,Sports,Pirates,,,Penguins,,
93.9,WLVB,VT,MORRISVILLE,5.4,44.578361111111114,-72.6353888888889,43.0,A,VERMONT COUNTRY 93.9,WLVB Acquisition LLC,USA,Country,Red Sox,,,,,
98.3,WMAN-FM,OH,FREDERICKTOWN,0.86,40.58283333333333,-82.4735,136.0,A,WMAN-FM 98.3 NEWS RADIO,iHeartMedia,USA,News,Guardians,,,,,
100.1,WMDJ-FM,KY,ALLEN,2.6,37.58675,-82.71569444444445,31.0,A,WMDJ FM 100,"FLOYD COUNTY BROADCASTING CO., INC.",USA,Country,Reds,,,,,
92.9,WMFS-FM,TN,BARTLETT,6.0,35.17230555555555,-89.94452777777778,104.0,A,ESPN 92.9,"Audacy License, LLC",USA,Sports,Cardinals,,Grizzlies,,Memphis,"1,139,100"
94.1,WMIX-FM,IL,MOUNT VERNON,50.0,38.37088888888889,-88.92227777777778,147.0,B,TODAY`S HOT COUNTRY,"WITHERS BROADCASTING COMPANY OF ILLINOIS, LLC",USA,Country,Cardinals,,,,,
97.7,WMLQ,MI,MANISTEE,2.5,44.21111111111112,-86.29813888888889,149.0,A,NEWS 97 AND 98,"SYNERGY LAKESHORE LICENSES, LLC",USA,News,Tigers,,,Red Wings,Traverse City-Petoskey-Cadillac,"238,300"
100.7,WMMS,OH,CLEVELAND,34.0,41.35838888888889,-81.66736111111112,104.0,B,,iHeartMedia,USA,Rock,Guardians,,Cavaliers,,Cleveland,"1,780,800"
106.9,WMOZ,MN,MOOSE LAKE,6.0,46.5055,-92.67936111111112,57.6,A,THE MOOSE 106.9,FOND DU LAC BAND OF LAKE SUPERIOR CHIPPEWA,USA,Classic Hits,Twins,,,,Duluth-Superior,"182,100"
97.7,WMRX-FM,MI,BEAVERTON,4.1,43.88780555555555,-84.52916666666667,135.0,A,SUNNY 97.7,"Black Diamond Broadcast Group, LLC",USA,Classic Hits,Tigers,,,,,
101.3,WMSK-FM,KY,STURGIS,5.4,37.667833333333334,-87.92947222222223,82.0,A,TODAY'S COUNTRY,"HENSON MEDIA, INC.",USA,Country,Cardinals,,,,,
96.1,WMTR-FM,OH,ARCHBOLD,3.8,41.55811111111111,-84.1855,112.0,A,96.1 WMTR,"Nobco, Inc.",USA,Classic Hits,Tigers,,,,Toledo,"516,500"
106.7,WMVI,IN,MOUNT VERNON,3.0,37.93419444444445,-87.92641666666667,56.0,A,106.7 WMVI,"THE ORIGINAL COMPANY, INC.",USA,Adult Contemporary,Cardinals,,,,Evansville,"272,600"
104.3,WNAE,PA,CLARENDON,4.7,41.813944444444445,-79.16752777777778,44.0,A,KINZUA COUNTRY 104,LILLY BROADCASTING OF PENNSYLVANIA LLC,USA,Country,Pirates,Steelers,,Penguins,,
107.3,WNBL,NY,SOUTH BRISTOL TOWNSH,0.65,42.74644444444444,-77.42608333333334,39.0,A,BIG 107.3,iHeartMedia,USA,80'S Hits,Yankees,,,,"Rochester, NY","1,000,500"
95.3,WNDI-FM,IN,SULLIVAN,6.0,39.16002777777778,-87.54225,104.0,A,BEST OF TODAY'S COUNTRY,J T M BROADCASTING CORPORATION,USA,Country,Reds,,Pacers,,Terre Haute,"174,000"
99.7,WNTK-FM,NH,NEW LONDON,1.45,43.44841666666667,-72.03397222222222,87.0,A,THE TALK STATION,"SUGAR RIVER MEDIA, LLC",USA,Talk,Red Sox,,,,Lebanon-Hanover-White River Junction,"162,400"
107.3,WNXR,WI,IRON RIVER,21.0,46.54688888888889,-91.41408333333334,102.0,C3,,"HEARTLAND COMM. LICENSE, LLC",USA,Classic Hits,Brewers,Packers,,,,
105.9,WOKZ,IL,FAIRFIELD,6.0,38.379472222222226,-88.32586111111111,90.0,A,REAL COUNTRY 105.9 WOKZ,"THE ORIGINAL COMPANY, INC.",USA,Country,Cardinals,,,,,
106.9,WOOD-FM,MI,MUSKEGON,50.0,43.23002777777778,-86.08422222222222,144.0,B,NEWS RADIO 1300 AND 106.9,iHeartMedia,USA,News,Tigers,,,,Muskegon,"149,900"
101.9,WOZI,ME,PRESQUE ISLE,7.9,46.547555555555554,-67.80919444444444,110.0,C2,101.9 THE ROCK,"Townsquare Media Presque Isle License, LLC",USA,Classic Rock,Red Sox,Patriots,,,,
91.5,WPDQ,TN,PORTLAND,1.6,36.57669444444445,-86.49719444444445,56.0,A,,"SOUTHERN WABASH COMMUNICATIONS OF MIDDLE TENNESSEE, INC.",USA,Classic Hits,Braves,,,,Nashville,"1,563,200"
92.1,WPEH-FM,GA,LOUISVILLE,6.0,33.01347222222222,-82.39236111111111,84.0,A,THE PEACH,"Peach Broadcasting Co., Inc.",USA,Country,Braves,Falcons,,,,
95.9,WPEI,ME,SACO,4.7,43.54391666666667,-70.40397222222222,118.0,A,WEEI SPORTS RADIO NETWORK,"ATLANTIC COAST RADIO, LLC",USA,Sports,Red Sox,,Celtics,,"Portland, ME","612,700"
100.9,WPGW-FM,IN,PORTLAND,4.6,40.436166666666665,-85.01497222222223,58.0,A,J COUNTRY 101,"WPGW, INC.",USA,Country,Reds,,,,,
101.9,WPNG,GA,PEARSON,13.0,31.32686111111111,-82.86486111111111,144.0,C3,101.9 THE ROCKET,"BROADCAST SOUTH, LLC",USA,Classic Rock,Braves,,,,,
95.5,WPPI,ME,TOPSHAM,3.0,43.90338888888889,-70.03641666666667,89.0,A,WEEI SPORTS RADIO NETWORK,"ATLANTIC COAST RADIO, LLC",USA,Sports,Red Sox,,Celtics,,"Portland, ME","612,700"
102.7,WPUB-FM,SC,CAMDEN,6.0,34.22541666666667,-80.67866666666667,98.0,A,KOOL 102.7,KERSHAW RADIO CORPORATION,USA,Oldies,Braves,Panthers,,,,
104.9,WQBX,MI,ALMA,6.0,43.368916666666664,-84.60527777777777,99.0,A,TODAY’S BEST MUSIC,"JACOM, INC.",USA,Hot AC,Tigers,,,,,
92.7,WQDY-FM,ME,CALAIS,3.0,45.16727777777778,-67.27663888888888,82.0,A,CLASSIC HITS 92.7 FM & 95.3 FM,"WQDY, INC.",USA,Classic Hits,Red Sox,,,,,
92.7,WQEL,OH,BUCYRUS,3.0,40.763666666666666,-82.93325,86.0,A,Q 92.7 ICONIC ROCK,"FRANKLIN COMMUNICATIONS, INC.",USA,Classic Rock,Guardians,,,,,
98.5,WQKZ,IN,FERDINAND,3.6,38.16727777777778,-86.83027777777778,117.0,A,,"JASPER ON THE AIR, INC.",USA,Country,Cardinals,,,,,
92.3,WQLI,GA,MEIGS,6.0,31.08686111111111,-84.20269444444445,68.4,A,Q 92.3,"FLINT MEDIA, INC.",USA,Country,Braves,,,,,
94.3,WQPC,WI,PRAIRIE DU CHIEN,36.0,43.05969444444444,-91.10066666666664,84.0,C2,GREAT COUNTRY,ROBINSON MEDIA CORPORATION,USA,Country,Brewers,Packers,,,,
93.3,WQTY,IN,LINTON,12.0,39.01280555555556,-87.37305555555555,141.0,B1,SUNRISE 93.3,"THE ORIGINAL COMPANY, INC",USA,Contemporary Christian,Cardinals,,,,Terre Haute,"174,000"
105.9,WQWK,PA,PHILIPSBURG,0.71,40.792833333333334,-78.17444444444445,34.0,A,QWIK ROCK 105.9,"SCHLESINGER COMMUNICATIONS, INC.",USA,Rock,Pirates,,,,,
103.9,WRBI,IN,BATESVILLE,2.65,39.22366666666667,-85.25608333333334,117.0,A,WRBI COUNTRY 103.9,"LEESON MEDIA, LLC",USA,Country,Reds,,,,,
97.7,WREF,KY,SEBREE,11.5,37.711444444444446,-87.5286111111111,80.0,C3,THE REF,"HENSON MEDIA OF HENDERSON COUNTY, LLC",USA,Sports,Cardinals,,,,,
105.5,WREZ,IL,METROPOLIS,6.0,37.17366666666666,-88.70811111111111,109.0,A,105.5 THE CAT,"WITHERS BROADCASTING COMPANY OF PADUCAH, LLC",USA,Hot AC,Cardinals,,,,,
94.5,WRJO,WI,EAGLE RIVER,50.0,46.16577777777778,-89.36597222222221,140.0,C2,,"HEARTLAND COMM. LICENSE, LLC",USA,Classic Hits,Brewers,,,,,
102.3,WRMJ,IL,ALEDO,6.0,41.20861111111111,-90.79894444444444,89.0,A,FARM COUNTRY 102.3,WRMJ LLC,USA,Country,Cardinals,,,,,
99.9,WSAU-FM,WI,RUDOLPH,13.0,44.33855555555556,-89.64872222222223,137.0,C3,550 NEWS-TALK-SPORTS,"WRIG, INC",USA,News,Brewers,Packers,,,Wausau-Stevens Point,"243,500"
92.9,WSEI,IL,OLNEY,49.0,38.70033333333333,-88.08141666666667,158.0,B,FREEDOM 92.9,"V.L.N. BROADCASTING, INC.",USA,Country,Cardinals,,,,,
105.5,WSEV-FM,TN,GATLINBURG,0.53,35.703694444444444,-83.56569444444445,52.0,A,MIXX 105.5,"EAST TENNESSEE RADIO GROUP, L.P.",USA,Adult Contemporary,Braves,,,,Knoxville,"762,200"
100.5,WSJD,IN,PRINCETON,4.4,38.20194444444445,-87.61444444444444,85.0,A,,"WSJD, INC.",USA,Classic Hits,Reds,,,,,
100.5,WSJD-FM1,IL,MOUNT CARMEL,0.1,38.40858333333333,-87.76066666666667,25.0,D,,"WSJD, INC.",USA,Classic Hits,Reds,,,,,
93.5,WSJK,IL,TUSCOLA,5.0,39.97363888888889,-88.23838888888889,103.6,A,ESPN RADIO 93.5,"S.J. BROADCASTING, LLC",USA,Sports,Cardinals,,,,,
94.9,WSJM-FM,MI,BENTON HARBOR,2.2,42.07197222222223,-86.37058333333333,96.0,A,NEWS TALK SPORTS 94.9 WSJM,"WSJM, INC.",USA,News,Tigers,,,,,
97.9,WSLM-FM,IN,SALEM,3.0,38.635333333333335,-86.17691666666667,64.0,A,,REBECCA L. WHITE,USA,News,White Sox,Colts,Pacers,,,
99.9,WSNT-FM,GA,SANDERSVILLE,3.0,32.973194444444445,-82.80927777777778,41.0,A,WACO 100,"RADIO STATION WSNT, INC.",USA,Country,Braves,,,,,
97.5,WTAQ-FM,WI,GLENMORE,3.0,44.405833333333334,-88.00538888888889,92.0,A,NEWS RADIO 1360,"MIDWEST COMMUNICATIONS, INC.",USA,Talk,Brewers,,,,Green Bay,"228,400"
101.1,WTGA-FM,GA,THOMASTON,1.25,32.98708333333333,-84.36519444444444,70.0,A,FUN 101,"RADIO GEORGIA, INC.",USA,Classic Hits,Braves,Falcons,,,,
97.7,WTGV-FM,MI,SANDUSKY,3.0,43.39244444444444,-82.83483333333332,99.0,A,GREATEST HITS OF THE 60`S 70`S & 80`S,SANILAC BROADCASTING COMPANY,USA,Classic Hits,Tigers,Lions,,,,
105.5,WTKV,NY,MINETTO,4.0,43.41561111111111,-76.46466666666667,128.0,A,TK 99 & TK 105,GALAXY SYRACUSE LICENSEE LLC (NEW),USA,Classic Rock,Yankees,,,,Syracuse,"584,000"
99.5,WTKW,NY,BRIDGEPORT,5.7,43.15672222222222,-75.95658333333334,113.0,A,TK 99 & TK 105,GALAXY SYRACUSE LICENSEE LLC,USA,Classic Rock,Yankees,,,,Syracuse,"584,000"
104.5,WTMM-FM,NY,MECHANICVILLE,5.0,42.878972222222224,-73.86261111111111,110.0,A,ESPN - THE TEAM,"TOWNSQUARE MEDIA OF ALBANY, INC.",USA,Sports,Yankees,,,,Albany-Schenectady-Troy,"849,600"
98.9,WTMZ-FM,SC,MCCLELLANVILLE,50.0,33.187666666666665,-79.55838888888889,145.0,C2,ESPN 98.9 FM,"KIRKMAN BROADCASTING, INC.",USA,Sports,Braves,,,,"Charleston, SC","707,400"
107.7,WTPL,NH,HILLSBORO,1.25,43.154777777777774,-71.79505555555555,34.0,A,THE PULSE OF NH,"WBIN MEDIA CO., INC.",USA,News,Red Sox,,,Bruins,Concord,"252,500"
95.9,WTWX-FM,AL,GUNTERSVILLE,10.5,34.33730555555556,-86.27941666666666,83.0,C3,WTWX COUNTRY 95.9,"GUNTERSVILLE BROADCASTING COMPANY, INC.",USA,Country,Braves,,,,,
97.9,WUCS,CT,WINDSOR LOCKS,3.4,41.76675,-72.67675,168.0,A,FOX SPORTS 97.9,iHeartMedia,USA,Sports,Yankees,,,,Hartford-New Britain-Middletown,"1,088,900"
99.7,WUGO,KY,GRAYSON,4.8,38.32897222222223,-82.97572222222223,91.0,A,99.7 LITE-FM,"CARTER COUNTY BROADCASTING CO., INC.",USA,Soft AC,Reds,,,,Huntington-Ashland,"257,100"
103.5,WUUF,NY,SODUS,6.0,43.26811111111111,-77.16080555555556,94.0,A,BIG DOG COUNTRY,WAYNCO RADIO,USA,Country,Yankees,,,,"Rochester, NY","1,000,500"
103.7,WVEI-FM,RI,WESTERLY,37.0,41.57316666666667,-71.63227777777777,91.0,B,WEEI SPORTS RADIO NETWORK,"Audacy License, LLC",USA,Sports,Red Sox,,,Bruins,Providence-Warwick-Pawtucket,"1,469,100"
101.3,WVIL,IL,VIRGINIA,4.0,40.0145,-90.33205555555556,68.0,A,WVIL 101.3,LB SPORTS PRODUCTIONS LLC,USA,Sports,White Sox,,Bulls,,,
101.9,WVOW-FM,WV,LOGAN,15.0,37.85677777777778,-81.9715,50.0,B,WVOW 101.9 FM - AM 1290,LOGAN BROADCASTING CORP.,USA,Talk,Reds,,,,,
95.1,WVXG,OH,MOUNT GILEAD,6.0,40.58755555555556,-82.80544444444445,97.0,A,95.1 MID OHIO'S CLASSIC ROCK,"DELMAR COMMUNICATIONS, INC.",USA,Classic Rock,Reds,,,,,
99.3,WWCN,FL,FORT MYERS BEACH,50.0,26.48813888888889,-81.92925000000001,142.0,C2,PLAYA 99.3,"BEASLEY MEDIA GROUP LICENSES, LLC",USA,Tropical,Marlins,,,,Ft. Myers-Naples,"1,063,600"
106.9,WWEG,MD,MYERSVILLE,15.5,39.49927777777778,-77.61138888888888,77.0,B,106.9 THE EAGLE,MANNING BROADCASTING INC.,USA,Classic Hits,Orioles,,,,Frederick,"236,700"
105.5,WWEI,MA,EASTHAMPTON,0.72,42.24147222222222,-72.64869444444444,12.0,A,WEEI SPORTS RADIO NETWORK,"Audacy License, LLC",USA,Sports,Red Sox,,,Bruins,"Springfield, MA","560,500"
99.7,WWIS-FM,WI,BLACK RIVER FALLS,25.0,44.31966666666667,-90.89208333333336,83.0,C3,99.7 THE STAR,"G&G Media Services, LLC",USA,Country,Brewers,,,,,
93.1,WWKM,GA,ROCHELLE,4.7,31.9485,-83.43375,54.0,A,MIDDLE GEORGIA'S ESPN,"SHANKS BROADCASTING, LLC",USA,Sports,Braves,Falcons,Hawks,,,
93.1,WWSR,OH,LIMA,3.0,40.763083333333334,-84.183,98.0,A,93.1 THE FAN,WOOF BOOM RADIO OF LIMA LLC,USA,Sports,Guardians,Browns,,,Lima-Van Wert,"239,700"
100.7,WWTH,MI,OSCODA,20.5,44.57833333333333,-83.37774999999999,100.0,C3,THUNDER 100.7,Edwards Communications LC,USA,Classic Rock,Tigers,Lions,,,,
99.9,WXJB,FL,HOMOSASSA,9.2,28.641388888888887,-82.43702777777779,145.0,C3,,West Central Florida Broadcasting LLC,USA,Talk,Rays,,,,Tampa-Saint Petersburg-Clearwater,
97.1,WXYT-FM,MI,DETROIT,15.0,42.48280555555556,-83.20519444444444,277.0,B,97.1 THE TICKET,"Audacy License, LLC",USA,Sports,Tigers,,Pistons,Red Wings,Detroit,"3,868,800"
103.9,WYAB,MS,Pocahontas,15.0,32.28091666666666,-90.29405555555556,229.0,C2,"103.9 WYAB, STIMULATING TALK","SSR COMMUNICATIONS, INC.",USA,Talk,Braves,Falcons,Grizzlies,,"Jackson, MS",
105.3,WYKB,FL,FERNANDINA BEACH,3.9,30.501361111111112,-81.58702777777778,121.0,A,FLOW 105.3,"Norsan Media, LLC",USA,Rhythmic CHR,Rays,,,,Jacksonville,"1,376,900"
105.5,WYKT,IL,WILMINGTON,1.3,41.28641666666667,-88.23977777777777,146.0,A,105.5 THE TICKET,STARADIO CORP.,USA,Sports,White Sox,,Bulls,,,
92.1,WYRQ-FM,MN,LITTLE FALLS,6.0,45.949416666666664,-94.29638888888888,38.0,A,Q92 COUNTRY,LITTLE FALLS RADIO CORPORATION,USA,Country,Twins,,,,Saint Cloud,
93.9,WYTK,AL,ROGERSVILLE,2.25,34.86452777777778,-87.39527777777778,148.0,A,93.9 THE SCORE,"VALLEY BROADCASTING, INC.",USA,Sports,Braves,,,,Florence-Muscle Shoals,"133,000"
101.7,WYUM,GA,MOUNT VERNON,3.6,32.219861111111115,-82.43513888888889,117.0,A,SWEET ONION COUNTRY,"RADIOJONES, LLC",USA,Country,Braves,,,,,
104.5,WYYU,GA,DALTON,13.5,34.82833333333333,-84.89472222222223,55.0,C3,MIXX 104.5,"NORTH GEORGIA RADIO GROUP, L.P.",USA,Adult Contemporary,Braves,,,,,
99.3,WZLT,TN,LEXINGTON,5.0,35.63477777777778,-88.39280555555557,59.0,A,Z99,"Lexington Broadcasting Service, Inc.",USA,Country,Cardinals,,,,,
101.1,WZPN,IL,GLASFORD,3.3,40.65002777777778,-89.77955555555556,115.0,A,PEORIA SPORTS RADIO,"ADVANCED MEDIA PARTNERS, LLC",USA,Sports,White Sox,,Bulls,,Peoria,"296,600"
100.7,WZXL,NJ,WILDWOOD,38.0,39.12455555555555,-74.76516666666667,102.0,B,SOUTH JERSEY'S ROCK STATION,"iHM Licenses, LLC",USA,Classic Rock,Phillies,,,,Atlantic City-Cape May,"321,300"
97.7,WZZN,AL,UNION GROVE,0.95,34.44425,-86.53472222222221,149.0,A,ESPN 97.7 THE ZONE,"NEIGHBORS BROADCAST COMPANY, LLC",USA,Sports,Braves,,,,,
104.7,XHCNE-FM,SON,CANANEA,15.0,30.9825,-110.2925,41.27,C,TOÑO 104.7,,MEX,Hot AC,Diamondbacks,,,,,
102.5,XHIQ-FM,SON,CD. OBREGÓN,25.0,27.49277777777778,-109.94568055555555,49.69,C,TOÑO,,MEX,Hot AC,Diamondbacks,,,,,
101.1,XHVSS-FM,SON,HERMOSILLO,6.5,29.063333333333333,-110.93805555555556,54.33,C,KE BUENA,,MEX,Regional Mexican,Diamondbacks,,,,,
